unique_id,recipe_id,ingredients_image,name,quantity,date_added
977,68,,Brown Sugar,2 tablespoon,1/7/2015
978,68,,Salt ,To taste,1/7/2015
979,68,,Red Chilli,3 (dried),1/7/2015
980,69,Pork.jpg,Pork,1 kg (belly),1/7/2015
981,69,,Onions,"3 (large, sliced)",1/7/2015
982,69,,Carrot,2 (sliced),1/7/2015
983,69,,Red Chilli,1 (chopped),1/7/2015
984,69,,Oil,4 tablespoon (olive),1/7/2015
985,69,,White Peppercorn,1 tablspoon (crushed),1/7/2015
986,69,,Cumin Seeds,2 tablespoon (grounded),1/7/2015
987,69,,Honey,2 tablespoon,1/7/2015
988,69,,Celery,5 strands,1/7/2015
989,69,,Garlic,5 cloves (skin on),1/7/2015
990,69,,Thyme,5 strands,1/7/2015
991,69,,Salt,1 tablespoon,1/7/2015
992,70,Pork.jpg,Ham,1 kg (smoked),1/7/2015
993,70,,Mustard Paste,2 tablespoon,1/7/2015
994,70,,Brown Sugar,1 cup,1/7/2015
995,70,,Honey,1/2 cup,1/7/2015
996,70,,Cloves,10,1/7/2015
997,70,,Salt,1 tablespoon,1/7/2015
998,70,,Ginger Ale,1 cup,1/7/2015
999,71,Pork.jpg,Pork,500 gms (lean),1/8/2015
1000,71,,Onion,"2 (large, sliced)",1/8/2015
1001,71,,Canola Oil,3 tablespoon,1/8/2015
1002,71,,Ketchup,2 tablespoon,1/8/2015
1003,71,,Mayonnaise,2 tablespoon (low fat),1/8/2015
1004,71,,Dill Pickle Relish,2 tablespoon,1/8/2015
1005,71,,Vinegar,1 tablespoon (white),1/8/2015
1006,71,,Worcestershire sauce,2 tablespoon,1/8/2015
1007,71,,Hamburger Buns,"4 (sesame seeded, toasted)",1/8/2015
1008,71,,Black Pepper,1/2 tablespoon (grounded),1/8/2015
1009,71,,Tomato,4 slices,1/8/2015
1010,71,,Lettuce Leaves,4 (green),1/8/2015
1011,72,Pork.jpg,Pork Tenderloin,1 kg (trimmed & cut cross-wise)  ,1/8/2015
1012,72,,Honey,2 tablespoon,1/8/2015
1013,72,,Mustard,4 tablespoon,1/8/2015
1014,72,,Black Pepper,2 tablespoon,1/8/2015
1015,72,,Garlic,2 cloves,1/8/2015
1016,72,,Lemon Juice,3 tablespoon,1/8/2015
1017,72,,Olive Oil,3 tablespoon,1/8/2015
1018,72,,Salt,To taste,1/8/2015
1019,72,,Thyme,1 tablespoon (crushed),1/8/2015
1020,73,Pork.jpg,Pork Loin Chops,4 (boneless),1/8/2015
1021,73,,Salt,1/2 tablespoon,1/8/2015
1022,73,,Pepper,1/2 tablespoon,1/8/2015
1023,73,,Canola,2 tablespoon,1/8/2015
1024,73,,Beer,1 cup,1/8/2015
1025,73,,Ketchup,3 tablespoon,1/8/2015
1026,73,,Brown Sugar,2 tablespoon,1/8/2015
1027,73,,Parsley,Few (chopped),1/8/2015
1028,73,,Onion,1 (finely chopped),1/8/2015
1029,74,Pork.jpg,Pork,"500 gms (lean, finely chopped)",1/8/2015
1030,74,,Wonton Wrappers,20,1/8/2015
1031,74,,Soy Sauce,1 tablespoon,1/8/2015
1032,74,,Salt,1 tablespoon,1/8/2015
1033,74,,Oyster Sauce,1 tablespoon,1/8/2015
1034,74,,Sesame Oil,Few drops,1/8/2015
1035,74,,Sherry ,1 tablespoon,1/8/2015
1036,74,,Sugar,1/2 tablespoon,1/8/2015
1037,74,,Onion,"1 (medium, finely minced)",1/8/2015
1038,74,,White Pepper,1/4 tablespoon,1/8/2015
1039,74,,Shallots,Few (thinly sliced),1/8/2015
1040,74,,Soup Mix,100 gms,1/8/2015
1041,75,Pork.jpg,Pork,250 gms (cut into pieces),1/8/2015
1042,75,,Canned Kidney Beans,1 cups,1/8/2015
1043,75,,Molasses,1/3 cup,1/8/2015
1044,75,,Worcestershire sauce,1 tablespoon,1/8/2015
1045,75,,Red Vinegar,1 tablespoon,1/8/2015
1046,75,,Brown Sugar,1/3 cup,1/8/2015
1047,75,,Mustard,3 tablespoon,1/8/2015
1048,75,,Cloves,1/4 tablespoon (grounded),1/8/2015
1049,75,,Onion,"2 (medium, chopped)",1/8/2015
1050,76,Pork.jpg,Pork,1 kg (grounded),1/8/2015
1051,76,,Onion,"1 (medium, chopped)",1/8/2015
1052,76,,Olive Oil,2 tablespoon,1/8/2015
1053,76,,Egg Yolk,2 (large),1/8/2015
1054,76,,All Spice,1/4 tablespoon (grounded),1/8/2015
1055,76,,Nutmeg,1/4 tablespoon (grounded),1/8/2015
1056,76,,Salt,To taste,1/8/2015
1057,76,,Black Pepper,1/4 tablespoon (grounded),1/8/2015
1058,76,,Butter,1/4 cup,1/8/2015
1059,76,,Flour,1/3 cup,1/8/2015
1060,76,,Pork Broth,4 cups,1/8/2015
1061,76,,Sour Cream,3/4 cup,1/8/2015
1062,76,,Parsley Leaves,2 tablespoon (chopped),1/8/2015
1063,76,,Panko,1/2 cup,1/8/2015
1064,77,Pork.jpg,Pork,500 gms (grounded),1/8/2015
1065,77,,Peanut Butter,1/4 cup,1/8/2015
1066,77,,Chicken Broth,6 tablespoon,1/8/2015
1067,77,,Sesame Oil,1/2 tablespoon,1/8/2015
1068,77,,Rice Vinegar,2 tablespoon,1/8/2015
1069,77,,Soy Sauce,3 tablespoon,1/8/2015
1070,77,,Ginger,1/2 tablespoon (freshly grated),1/8/2015
1071,77,,Chile Pepper,1/4 tablespoon (crushed),1/8/2015
1072,77,,Salt,To taste,1/8/2015
1073,77,,White Rice,1 cup (long grain),1/8/2015
1074,77,,Eggplant,1 (small),1/8/2015
1075,77,,Corn Starch,4 tablespoon,1/8/2015
1076,77,,Onion,"1 (medium, sliced)",1/8/2015
1077,77,,Coconut Milk,1/4 cup,1/8/2015
1078,77,,Pepper,To taste,1/8/2015
1079,78,Pork.jpg,Pork,500 gms (cut into cubes),1/8/2015
1080,78,,Teriyaki Sauce,2 tablespoon,1/8/2015
1081,78,,Red Wine Vinegar,1 tablespoon,1/8/2015
1082,78,,Vegetable Oil,1 tablespoon,1/8/2015
1083,78,,Brown Sugar,1 tablespoon,1/8/2015
1084,78,,Red Pepper ,1/2 tablespoon (flakes),1/8/2015
1085,79,Pork.jpg,Pork,"4 (chops, fat trimmed)",1/8/2015
1086,79,,Olive Oil,2 tablespoon,1/8/2015
1087,79,,Black Beans,"100 gms (drained , rinsed)",1/8/2015
1088,79,,Corn ,"100 gms (drained , rinsed)",1/8/2015
1089,79,,Salsa,2 cup,1/8/2015
1090,79,,Cilantro,1/2 cup (chopped),1/8/2015
1091,79,,Sour Cream,3 tablespoon,1/8/2015
1092,80,Pork.jpg,Pork,500 gms (minced),1/8/2015
1093,80,,Groundnut Oil,2 tablespoon,1/8/2015
1094,80,,Ginger,1 tablespoon (sliced),1/8/2015
1095,80,,Red Chilli,"1 (finely chpped, deseeded)",1/8/2015
1096,80,,Szechaun Peppercorn,2 tablespoon (crushed),1/8/2015
1097,80,,Chinese 5 Spice,1 tablespoon   ,1/8/2015
1098,80,,Soy Sauce,2 tablespoon,1/8/2015
1099,80,,Honey,1 tablespoon,1/8/2015
1100,80,,Lime Juice,1 tablespoon,1/8/2015
1101,80,,Basmati Rice,350 gms,1/8/2015
1102,80,,Corriander Leaves,2 tablespoon (chopped),1/8/2015
1103,80,,Onion,"1 (medium, sliced)",1/8/2015
1104,80,,Coconut Milk,1/2 cup,1/8/2015
1105,81,Egg.jpg,Eggs,6 (hard boiled),1/9/2015
1106,81,,Onions,"2 (medium sized, cut into quarters)",1/9/2015
1107,81,,Tomato,"3 (medium sized, cut into quarters)",1/9/2015
1108,81,,Cooking Oil,5 tablespoon,1/9/2015
1109,81,,Garlic Paste,2 tablespoon,1/9/2015
1110,81,,Ginger Paste,2 tablespoon,1/9/2015
1111,81,,Green Chilli,2 (sliced),1/9/2015
1112,81,,Turmeric Poweder,1 tablespoon,1/9/2015
1113,81,,Garam Masala,1 tablespoon,1/9/2015
1114,81,,Corriander Powder,1/2 tablespoon,1/9/2015
1115,81,,Salt,To taste,1/9/2015
1116,81,,Water ,1 cup,1/9/2015
1117,81,,Potatoes,2 (cut into cubes),1/9/2015
1118,82,Egg.jpg,Eggs,2,1/9/2015
1119,82,,Milk Cream,5 Tablespoon,1/9/2015
1120,82,,Salt,To Taste,1/9/2015
1121,82,,Pepper,Pinch,1/9/2015
1122,82,,Vegetable Oil,1 Tablespoon,1/9/2015
1123,83,Egg.jpg,Eggs,4,1/9/2015
1124,83,,Onions,1 (finely chopped),1/9/2015
1125,83,,Green Chilly,2 (finely minced),1/9/2015
1126,83,,Corriander Leaves,2 tablespoon (finely chopped),1/9/2015
1127,83,,Salt,To Taste,1/9/2015
1128,83,,Oil,2 tablespoon,1/9/2015
1129,83,,Turmeric Powder,1/4 tablespoon,1/9/2015
1130,83,,Tomato,4 tablespoon (finely chopped),1/9/2015
1131,84,Egg.jpg,Eggs,4,1/9/2015
1132,84,,Onions,2 (finely chopped),1/9/2015
1133,84,,Tomato,2 (finely chopped),1/9/2015
1134,84,,Green Chilli,3 (sliced),1/9/2015
1135,84,,Capsicum,1 (chopped),1/9/2015
1136,84,,Corrainder Leaves,3 tablespoon (chopped),1/9/2015
1137,84,,Turmeric Powder,1/2 tablespoon,1/9/2015
1138,84,,Salt ,To taste,1/9/2015
1139,84,,Ginger,1/2 inch (grinded),1/9/2015
1140,84,,Milk,1 tablespoon,1/9/2015
1141,85,Egg.jpg,Eggs,8 (hard boiled),1/9/2015
1142,85,,Onions,"3 (medium sized, cut into quarters)",1/9/2015
1143,85,,Cumin Seeds,1 tablespoon,1/9/2015
1144,85,,Cooking Oil,3 tablespoon,1/9/2015
1145,85,,Red Chilli Powder,1 tablespoon,1/9/2015
1146,85,,Ginger Paste,1 tablespoon,1/9/2015
1147,85,,Green Chilli,2 (sliced),1/9/2015
1148,85,,Turmeric Poweder,1/2 tablespoon,1/9/2015
1149,85,,Garam Masala,1/2 tablespoon,1/9/2015
1150,85,,Corriander Leaf,2 tablespoon,1/9/2015
1151,85,,Salt,To taste,1/9/2015
1152,85,,Tomato,2 (finely chopped),1/9/2015
1153,86,Egg.jpg,Eggs,4,1/9/2015
1154,86,,Onions,"2 (medium sized, thinly sliced)",1/9/2015
1155,86,,Lime,1 (juiced),1/9/2015
1156,86,,Pepper,1/2 tablespoon,1/9/2015
1157,86,,Green Chilli,2 (sliced),1/9/2015
1158,86,,Salt,To taste,1/9/2015
1159,86,,Flour,2 cups ,1/9/2015
1160,86,,Water (warm),1 cup,1/9/2015
1161,86,,Garam Masala,1/2 tablespoon,1/9/2015
1162,87,Egg.jpg,Eggs,4,1/9/2015
1163,87,,Muffins,4 (toasted),1/9/2015
1164,87,,Egg Yolk,4,1/9/2015
1165,87,,Lemon Juice,3 tablespoon,1/9/2015
1166,87,,White Pepper,1 tablespoon,1/9/2015
1167,87,,Worcestershire sauce,1/4 tablespoon,1/9/2015
1168,87,,Ham,4 slices,1/9/2015
1169,87,,Salt,To taste,1/9/2015
1170,87,,Water ,1 cup,1/9/2015
1171,87,,Vinegar,1 tablespoon,1/9/2015
1172,88,Egg.jpg,Eggs,3 (hard boiled),1/9/2015
1173,88,,Onions,"2 (medium sized, cut into quarters)",1/9/2015
1174,88,,Tomato,"2 (medium sized, cut into quarters)",1/9/2015
1175,88,,Cooking Oil,3 tablespoon,1/9/2015
1176,88,,Garlic ,2 cloves,1/9/2015
1177,88,,Ginger ,1/2 inch stem,1/9/2015
1178,88,,Green Chilli,2 (sliced),1/9/2015
1179,88,,Turmeric Poweder,1/4 tablespoon,1/9/2015
1180,88,,Garam Masala,1 tablespoon,1/9/2015
1181,88,,Corriander Leaf,2 spring (granishing),1/9/2015
1182,88,,Red Chilli powder,1/2 tablespoon,1/9/2015
1183,88,,Black Pepper,1 tablespoon,1/9/2015
1184,88,,Fennel Seeds,1/2 tablespoon,1/9/2015
1185,88,,Cumin Seeds,1/2 tablespoon,1/9/2015
1186,88,,Corriander Seeds,2 tablespoon,1/9/2015
1187,88,,Coconut,4 tablespoon (grated),1/9/2015
1188,88,,Salt,To taste,1/9/2015
1189,88,,Water ,1 cup,1/9/2015
1190,89,,Eggs,8,1/9/2015
1191,89,Egg.jpg,Onions,"2 (medium sized, minced)",1/9/2015
1192,89,,Parsley,1 tablespoon (minced),1/9/2015
1193,89,,Mayonnaise,1 tablespoon,1/9/2015
1194,89,,Mustard,1 tablespoon,1/9/2015
1195,89,,Thyme,1/4 tablespoon (chopped),1/9/2015
1196,89,,Salt,To taste,1/9/2015
1197,89,,Black Pepper,1/4 tablespoon   ,1/9/2015
1198,89,,Cream Cheese,4 tabelspoon (grated),1/9/2015
1199,89,,White Bread,2 slices,1/9/2015
1200,90,Egg.jpg,Eggs,4 (hard boiled),1/9/2015
1201,90,,Tomato,"2 (medium sized, sliced)",1/9/2015
1202,90,,Onions,"2 (medium sized, chopped)",1/9/2015
1203,90,,Green Bean,250 gms (cut into small pieces),1/9/2015
1204,90,,Mayonnaise,1 cup,1/9/2015
1205,90,,Mustard,1 cup,1/9/2015
1206,90,,Salt,To taste,1/9/2015
1207,90,,Pepper,1/4 tablespoon,1/9/2015
1208,91,,Flour,200 gms,1/10/2015
1209,91,,Baking Powder,1/2 tablespoon,1/10/2015
1210,91,,Salt,1/2 tablespoon,1/10/2015
1211,91,,Oil,9 tablespoon,1/10/2015
1212,91,,Water,100 gms (to make dough),1/10/2015
1213,91,Egg.jpg,Egg,2 (beaten),1/10/2015
1214,91,,Extra Flour,1/4 cup,1/10/2015
1215,92,Egg.jpg,Eggs,4 (hard boiled),1/10/2015
1216,92,,Onions,"2 (medium, chopped)",1/10/2015
1217,92,,Milk,1/4 cup,1/10/2015
1218,92,,Cashewnuts,2 tablespoon (grounded),1/10/2015
1219,92,,Green Chilli,5 (slit lengthwise),1/10/2015
1220,92,,Coconut,1 tablespoon (scrapped),1/10/2015
1221,92,,Corriander Powder,1 tablespoon   ,1/10/2015
1222,92,,Cloves,3 pods,1/10/2015
1223,92,,Cinnamon,1 stick (small),1/10/2015
1224,92,,Green Cardamoms,2 pods,1/10/2015
1225,92,,Turmeric Powder,1/2 tablespoon,1/10/2015
1226,92,,Ginger,1 tablespoon (grated),1/10/2015
1227,92,,Clarified Butter (Ghee),3 tablespoon,1/10/2015
1228,92,,Salt,To taste,1/10/2015
1229,92,,Corriander Leaves,1 tablespoon (chopped),1/10/2015
1230,93,Egg.jpg,Eggs,2 (large),1/10/2015
1231,93,,Salt,To taste,1/10/2015
1232,93,,Black Pepper,A pinch,1/10/2015
1233,93,,Cheese,"1/4 cup (Gruyere, Parmesan)",1/10/2015
1234,93,,Clarified Butter,1 tablespoon,1/10/2015
1235,94,Egg.jpg,Eggs,8 (hard boiled),1/10/2015
1236,94,,Bengal Gram Flour (Besan),1 cup,1/10/2015
1237,94,,Green Chilli,2 (finely chopped),1/10/2015
1238,94,,Red Chilli Powder,1/2 tablespoon,1/10/2015
1239,94,,Baking Soda,1/4 tablespoon,1/10/2015
1240,94,,Black Pepper,1/4 tablespoon,1/10/2015
1241,94,,Corriander Leaves,1 tablespoon (chopped),1/10/2015
1242,94,,Salt,To taste,1/10/2015
1243,94,,Oil,4 tablespoon,1/10/2015
1244,95,Egg.jpg,Eggs,4 (hardboiled),1/10/2015
1245,95,,Celery,1/3 cup (diced),1/10/2015
1246,95,,Mayonnaise,1/3 cup   ,1/10/2015
1247,95,,Mustard Sauce,2 tablespoon,1/10/2015
1248,95,,Tomato,"1 (medium, diced)",1/10/2015
1249,95,,Pickle Relish,2 tablespoon,1/10/2015
1250,95,,Salt,1/2 tablespoon,1/10/2015
1251,95,,Black Pepper,1/4 tablespoon (grounded),1/10/2015
1252,96,Egg.jpg,Eggs,6,1/10/2015
1253,96,,Oil,3 tablespoon,1/10/2015
1254,96,,Basmathi Rice ,1.5 cups,1/10/2015
1255,96,,Ginger Paste,1 tablespoon,1/10/2015
1256,96,,Garlic Paste,1 tablespoon,1/10/2015
1257,96,,Potato,"1 (large, cubed)",1/10/2015
1258,96,,Capsicum,"1 (medium, chopped)",1/10/2015
1259,96,,Onion,"1 (large, thinly sliced)",1/10/2015
1260,96,,Green Chilli,2 (slit),1/10/2015
1261,96,,Tomato,"1 (medium, chopped)",1/10/2015
1262,96,,Turmeric,1/4 tablespoon (grounded),1/10/2015
1263,96,,Chilli Powder,1/2 tablespoon,1/10/2015
1264,96,,Biryani Masala Powder,1 tablespoon,1/10/2015
1265,96,,Mint,1/2 tablespoon (chopped),1/10/2015
1266,96,,Corriander Leaves,1/2 tablespoon (chopped),1/10/2015
1267,96,,Salt,To taste,1/10/2015
1268,96,,Yogurt,3 tablespoon,1/10/2015
1269,96,,Water,2.5 cups,1/10/2015
1270,96,,Star anise,1,1/10/2015
1271,96,,Bay Leaf,1,1/10/2015
1272,96,,Black Cumin,1/2 tablespoon,1/10/2015
1273,96,,Green Cardamoms,4,1/10/2015
1274,96,,Cloves,5,1/10/2015
1275,96,,Cinnamon ,1 stick (small),1/10/2015
1276,96,,Mace,1 strand,1/10/2015
1277,97,Egg.jpg,Egg,3 (hardboiled),1/10/2015
1278,97,,Onion,"1 (big, chopped)",1/10/2015
1279,97,,Ginger Paste,1 tablespoon,1/10/2015
1280,97,,Garlic Paste,1 tablespoon,1/10/2015
1281,97,,Chilli Powder,1/2 tablespoon,1/10/2015
1282,97,,Tomato Chilli Sauce,1/2 tablespoon,1/10/2015
1283,97,,Cilantro,Few (chopped),1/10/2015
1284,97,,Corn Flour,1/2 cup,1/10/2015
1285,97,,Rice Flour,1 tablespoon,1/10/2015
1286,97,,Soya Sauce,2 tablespoon,1/10/2015
1287,97,,Salt,To taste,1/10/2015
1288,97,,Oil,8 tablespoon,1/10/2015
1289,98,Egg.jpg,Egg,3,1/10/2015
1290,98,,Baked Beans,400 gms,1/10/2015
1291,98,,Tomato,"2 (medium, chopped)",1/10/2015
1292,98,,Garlic,2 cloves,1/10/2015
1293,98,,Chilli Flake,1/2 tablespoon,1/10/2015
1294,98,Cilantro Leaves.jpg,Corriander Leaves,1 tablespoon (chopped),1/10/2015
1295,98,,Paprika,1 tablespoon (grounded),1/10/2015
1296,98,Salt.jpg,Salt,To taste,1/10/2015
1297,98,Sugar.jpg,Sugar,To taste,1/10/2015
1298,98,Black Pepper.jpg,Black Pepper,To taste,1/10/2015
1299,98,,Olive Oil,3 tablespoon,1/10/2015
1300,98,,Bread,2 (toasted),1/10/2015
1301,99,Egg.jpg,Egg,4,1/10/2015
1302,99,Milk.jpg,Milk,1 cup,1/10/2015
1303,99,,Cinnamon,2 tablespoon,1/10/2015
1304,99,,Bread,8 slices ,1/10/2015
1305,99,,Butter,2 tablespoon,1/10/2015
1306,100,Rice.jpg,Cooked Rice,2 cups ,1/10/2015
1307,100,,Tofu,100 gms (smoked),1/10/2015
1308,100,,Garlic,2 cloves (finely chopped),1/10/2015
1309,100,Egg.jpg,Egg,2 (beaten),1/10/2015
1310,100,,Pea,1 cup,1/10/2015
1311,100,,Chives,Handful,1/10/2015
1312,100,,Soy Sauce,To taste,1/10/2015
1313,100,,White Pepper,A pinch,1/10/2015
1314,100,,Sesame Oil,1/2 tablespoon,1/10/2015
1315,101,atta.jpg,Wheat flour (Atta),250 grams,1/11/2015
1316,101,besan.jpg,Gram flour (Besan),100 grams,1/11/2015
1317,101,sattu.jpg,Roasted Gram flour (Sattu),250 grams,1/11/2015
1318,101,ajwain.jpg,Carom seeds (Ajwain),"15 grams, 3/4 tbsp",1/11/2015
1319,101,salt.jpd,Salt,"15 grams, 3/4 tbsp",1/11/2015
1320,101,brinjal.jpg,Egg Plant (Brinjal),1 pc,1/11/2015
1321,101,tomato.jpg,Tomato ,2 pcs,1/11/2015
1322,101,onion.jpg,Onion,1 pc,1/11/2015
1323,101,chilli.jpg,Green Chilies,2 to 4 pcs (finely chopped),1/11/2015
1324,101,ginger.jpg,Ginger,50 grams  (finely chopped),1/11/2015
1325,101,oil.jpg,Mustard Oil,1/2 tbsp,1/11/2015
1326,101,lemon.jpg,Lemon Juice,2 tbsp,1/11/2015
1327,101,garlic.jpg,Garlic,1 clove  (finely chopped),1/11/2015
1328,101,coriander.jpg,Coriander (Dhaniya Leaves),1/2 a bunch,1/11/2015
1329,102,curd.jpg,Fresh Curd (Dahi),1 Cup mixed with 1.5 Cups of Water,1/11/2015
1330,102,besan.jpg,Gram flour (Besan),1 Cup,1/11/2015
1331,102,salt.jpd,Salt,to taste,1/11/2015
1332,102,oil.jpg,Oil,3.5 tbsp,1/11/2015
1333,102,mustard.jpg,Mustard Seeds (Rai),1tbsp,1/11/2015
1334,102,kadipatta.jpg,Curry Leaves (Kadi Patta),5 to 6,1/11/2015
1335,102,chilli.jpg,Green Chilies,1 tbsp finnely chopped,1/11/2015
1336,102,ginger.jpg,Ginger,2 tbsp paste,1/11/2015
1337,102,lemon.jpg,Lemon Juice,2 to 3 drops,1/11/2015
1338,102,haldi.jpg,Turmeric Powder (Haldi),1/4 tbsp,1/11/2015
1339,102,hing.jpg,Asafoetida (Hing),a pinch,1/11/2015
1340,102,coconut.jpg,Coconut,1-2 tbsp grated,1/11/2015
1341,102,coriander.jpg,Coriander (Dhaniya Leaves),1/2 a bunch,1/11/2015
1342,103,bajra.jpg,Black Millet (Bajra),"1/2 Cup, soak for 6-8 hrs and drain",1/11/2015
1343,103,moong.jpg,Spilt green gram (moong dal),"1/2 Cup, wash and drain",1/11/2015
1344,103,ghee.jpg,Pure Ghee (Clarified Butter),1 tbsp,1/11/2015
1345,103,jeera.jpg,Cumin Seeds (Jeera),1.5 tbsp,1/11/2015
1346,103,haldi.jpg,Turmeric Powder (Haldi),a pinch,1/11/2015
1347,103,hing.jpg,Asafoetida (Hing),a pinch,1/11/2015
1348,103,chilipowder.jpg,Chili Powder,a pinch,1/11/2015
1349,103,salt.jpd,Salt,to taste,1/11/2015
1350,103,garammasala.jpg,Garam Masala,"a pinch, optional",1/11/2015
1351,103,coriander.jpg,Coriander (Dhaniya Leaves),"2 tbsp, for garnish",1/11/2015
1352,104,chana.jpg,Chickpeas (Kabuli Chana),"1 Cup, soaked overnight and boiled",1/11/2015
1353,104,hing.jpg,Asafoetida (Hing),a pinch,1/11/2015
1354,104,cloves.jpg,Cloves (laung),3-4 pcs,1/11/2015
1355,104,cinnamon.jpg,Cinnamon (dalchini),1 stick,1/11/2015
1356,104,jeera.jpg,Cumin Seeds (Jeera),0.5 tbsp,1/11/2015
1357,104,haldi.jpg,Turmeric Powder (Haldi),a pinch,1/11/2015
1358,104,coriander.jpg,Coriander (Dhaniya Leaves),0.5 tbsp,1/11/2015
1359,104,rice.jpg,Rice (chawal),1 tbsp,1/11/2015
1360,104,curd.jpg,Fresh Curd (Dahi),1 Cup,1/11/2015
1361,104,ghee.jpg,Pure Ghee (Clarified Butter),1 tbsp,1/11/2015
1362,104,salt.jpd,Salt,to taste,1/11/2015
1363,104,oil.jpg,Mustard Oil,2 tbsp,1/11/2015
1364,105,kalari.jpg,Kalari cheese,Defrost before frying,1/11/2015
1365,105,oil.jpg,Oil,1 tbsp,1/11/2015
1366,105,salt.jpd,Salt,to taste,1/11/2015
1367,105,chilipowder.jpg,Chili Powder,a pinch,1/11/2015
1368,105,garammasala.jpg,Garam Masala,"a pinch, optional",1/11/2015
1369,106,brinjal.jpg,Egg Plant (Brinjal),1 pc,1/11/2015
1370,106,peas.jpg,Green Peas (Matar),1/2 cup,1/11/2015
1371,106,onion.jpg,Onion,"1 pc, finnely chopped",1/11/2015
1372,106,chilli.jpg,Green Chilies,"2 pcs, finnely chopped",1/11/2015
1373,106,tomato.jpg,Tomato ,"1 pc, finnely chopped",1/11/2015
1374,106,chilipowder.jpg,Chili Powder,1/4 tbsp,1/11/2015
1375,106,haldi.jpg,Turmeric powder (Haldi),1/4 tbsp,1/11/2015
1376,106,garammasala.jpg,Garam Masala,1/2 tbsp,1/11/2015
1377,106,oil.jpg,Oil,3tbsp,1/11/2015
1378,106,salt.jpd,Salt,to taste,1/11/2015
1379,106,coriander.jpg,Coriander (Dhaniya Leaves),1/2 a bunch,1/11/2015
1380,107,lentil.jpg,Red Lentils,"2 Cup, rinsed",1/11/2015
1381,107,chilipowder.jpg,Chili Powder,1 tbsp,1/11/2015
1382,107,tomato.jpg,Tomato ,"1 pc, finnely chopped",1/11/2015
1383,107,ginger.jpg,Ginger,"1 tbsp, finnely chopped",1/11/2015
1384,107,garlic.jpg,Garlic,"2 cloves, finnely chopped",1/11/2015
1385,107,haldi.jpg,Turmeric powder (Haldi),1/4 tbsp,1/11/2015
1386,107,salt.jpd,Salt,to taste,1/11/2015
1387,107,coriander.jpg,Coriander (Dhaniya Leaves),1/2 a bunch,1/11/2015
1388,107,curd.jpg,Fresh Curd (Dahi),1 Cup,1/11/2015
1389,108,idlibatter.jpg,Idli Batter,2 Cup,1/11/2015
1390,108,onion.jpg,Onion,2 pcs,1/11/2015
1391,108,carrot.jpg,Carrot,"1/4 pc, optional",1/11/2015
1392,108,tomato.jpg,Tomato ,"1/4 pc, optional",1/11/2015
1393,108,coriander.jpg,Coriander (Dhaniya Leaves),2 tbsp,1/11/2015
1394,108,chilli.jpg,Green Chilies,"1, finnely chopped",1/11/2015
1395,108,oil.jpg,Oil,2 tbsp,1/11/2015
1396,109,rajma.jpg,Red Kidney Beans (Rajma),2 Cups,1/11/2015
1397,109,oil.jpg,Oil,4 tbsp,1/11/2015
1398,109,onion.jpg,Onion,"2 pcs, finnely chopped",1/11/2015
1399,109,ginger.jpg,Ginger,"1/2 tbsp, paste",1/11/2015
1400,109,garlic.jpg,Garlic,"1/2 tbsp, paste",1/11/2015
1401,109,coriander.jpg,Coriander (Dhaniya Leaves),1 tbsp,1/11/2015
1402,109,jeera.jpg,Cumin Seeds (Jeera),1/2 tbsp,1/11/2015
1403,109,tomato.jpg,Tomato ,"3 pcs, puree",1/11/2015
1404,109,haldi.jpg,Turmeric Powder (Haldi),a pinch,1/11/2015
1405,109,chilipowder.jpg,Chili Powder,1/2 tbsp,1/11/2015
1406,109,garammasala.jpg,Garam masala,1/2 tbsp,1/11/2015
1407,109,salt.jpd,Salt,to taste,1/11/2015
1408,110,boondi.jpg,Boondi,1/2 Cup,1/11/2015
1409,110,curd.jpg,Fresh Curd (Dahi),1 Cup,1/11/2015
1410,110,chatmasala.jpg,Chat Masala,1/4 tbsp,1/11/2015
1411,110,jeera.jpg,Cumin Seeds (Jeera),1/4 tbsp,1/11/2015
1412,110,chilipowder.jpg,Chili powder,a pinch,1/11/2015
1413,110,mint.jpg,Mint leaves (pudina),"1/2 tbsp, chopped",1/11/2015
1414,110,salt.jpd,Salt,to taste,1/11/2015
1415,110,fennel.jpg,Fennel (Saunf) powder,1/4 tbsp,1/11/2015
1416,110,coriander.jpg,Coriander (Dhaniya Leaves),1/4 a bunch,1/11/2015
1417,111,curd.jpg,Fresh Curd (Dahi),"1.5 Cup, chilled",1/11/2015
1418,111,sugar.jpg,Sugar,2 tbsp,1/11/2015
1419,111,water.jpg,Water,0.5 Cup,1/11/2015
1420,111,milk.jpg,Milk,"0.5 Cup, choose either milk or water",1/11/2015
1421,111,kesar.jpg,Saffron (kesar),a pinch  (optional),1/11/2015
1422,111,badam.jpg,Almonds (Badam),"4 pcs, sliced (optinal)",1/11/2015
1423,111,pista.jpg,Pistachio,"4 pcs, sliced (optinal)",1/11/2015
1424,111,rosewater.jpg,Rose water,1/2 tbsp (optional),1/11/2015
1425,111,cardamom.jpg,Cardamom powder,a pinch (optional),1/11/2015
1426,111,ice.jpg,Ice,"2 cubes, crushed (optional)",1/11/2015
1427,112,sodawater.jpg,Soda water,500 ml,1/11/2015
1428,112,sugar.jpg,Sugar,2-3 tbsp,1/11/2015
1429,112,salt.jpd,Salt,"to taste, 1/4 tbsp",1/11/2015
